,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
85,S04041,04041,1969-059C,PP HD,Eagle,LM 5 AS,1969 Jul 16,S04039,1969 Jul 16 1749:03,Earth,1969 Jul 17 1641,DSA,D00274,MSC,US,GRUM,LM AS,,4888,,2878,,15101,,3.2,,4.3,,3.2,,Irr,1969 Jul 16,222,,565954,,31.40,,CLO,,
86,S04225,04225,1969-099A,PH HD,Yankee Clipper,Apollo CM-108,1969 Nov 14,S04246,1969 Nov 14 1949,Earth,1969 Nov 14 2035:08,ATT,S04226,MSC,US,NAAD,CM,,5572,,5572,,28830,,3.5,,3.9,,3.9,,Cone,1969 Nov 14,215,,409386,,30.36,,CLO,,
87,S04225,04225,1969-099A,PH HD,Yankee Clipper,Apollo CM-108,1969 Nov 14,S04226,1969 Nov 14 2035:08,Earth,1969 Nov 15 1006,DSO,D00291,MSC,US,NAAD,CM,,5572,,5572,,28830,,3.5,,3.9,,3.9,,Cone,1969 Nov 14,215,,409386,,30.36,,CLO,,
88,S04246,04246,1969-099C,PP HD,Intrepid,LM 6 AS,1969 Nov 14,S04225,1969 Nov 14 2035:08,Earth,1969 Nov 15 1006,DSA,D00293,MSC,US,GRUM,LM AS,,4876,,2466,,15235,,3.2,,4.3,,3.2,,Irr,1969 Nov 14,215,,409386,,30.36,,CLO,,
89,S04371,04371,1970-029A,PH HD,Odyssey,Apollo CM-109,1970 Apr 11,A01777,1970 Apr 11 2230,Earth,1970 Apr 11 2314:03,ATT,S04372,MSC,US,NAAD,CM,,5610,,5607,,45931,,3.5,,3.9,,3.9,,Cone,1970 Apr 11,219,,549183,,31.74,,CLO,,
90,S04371,04371,1970-029A,PH HD,Odyssey,Apollo CM-109,1970 Apr 11,S04372,1970 Apr 11 2314:03,Earth,1970 Apr 12 1215?,DSO,D00316,MSC,US,NAAD,CM,,5610,,5607,,45931,,3.5,,3.9,,3.9,,Cone,1970 Apr 11,219,,549183,,31.74,,CLO,,
91,S04594,04594,1970-089A,C  I,Kosmos-374 debris,I2P No. 504,1970 Oct 23,S04594,1970 Oct 23 0810,Earth,,O,,PKO,SU,TSKBM/KB1,IS,,3300,,3300,,3300,,4.2,,1.8,,4.2,,Cyl + Truss,1970 Oct 23,529,,1052,,62.96,,LEO/I,,
92,S04598,04598,1970-091A,P  I,Kosmos-375 main debris,I2P No. 505,1970 Oct 30,S04598,1970 Oct 30 0552,Earth,,O,,PKO,SU,TSKBM/KB1,IS,,1400,,1400,,1400,,4.2,,1.8,,4.2,,Cyl + Truss,1970 Oct 30,565,,993,,62.86,,LEO/I,,
93,S04900,04900,1971-008A,PH HD,Kitty Hawk,Apollo CM-110,1971 Jan 31,S04905,1971 Feb  1 0159:58,Earth,1971 Feb  1 0250:27,ATT,S04904,MSC,US,NAAD,CM,,5767,,5656,,29233,,3.5,,3.9,,3.9,,Cone,1971 Feb  1,220,,454981,,31.00,,CLO,,
94,S04900,04900,1971-008A,PH HD,Kitty Hawk,Apollo CM-110,1971 Jan 31,S04904,1971 Feb  1 0250:27,Earth,1971 Feb  1 1419,DSO,D00347,MSC,US,NAAD,CM,,5767,,5656,,29233,,3.5,,3.9,,3.9,,Cone,1971 Feb  1,220,,454981,,31.00,,CLO,,
95,S04905,04905,1971-008C,PP HD,Antares,LM 8 AS,1971 Jan 31,S04900,1971 Feb  1 0250:27,Earth,1971 Feb  1 1419,DSA,D00348,MSC,US,GRUM,LM AS,,4890,,2407,,15264,,3.2,,4.3,,3.2,,Irr,1971 Feb  1,220,,454981,,31.00,,CLO,,
96,S05172,05172,1971-034A,PH H,Soyuz-10,Soyuz 7KT-OK No. 31,1971 Apr 22,S05160,1971 Apr 24 0147,Earth,1971 Apr 24 0717,UDK,,TSKBEM,SU,TSKBEM,Soyuz,KTDU-35,2810,,2810,,6560,,7.2,,2.2,,10.6,,Sphere + Cone + Cyl + 2 Pan,1971 Apr 23,204,,232,,51.57,,LLEO/I,,
97,S05172,05172,1971-034A,PH H,Soyuz-10,Soyuz 7KT-OK No. 31,1971 Apr 22,S05160,1971 Apr 24 0717,Earth,1971 Apr 24 2340:00,L,71.8E 50.4N,TSKBEM,SU,RKKE,Soyuz,KTDU-35,2810,,2810,,6560,,7.2,,2.2,,10.6,,Sphere + Cone + Cyl + 2 Pan,1971 Apr 23,204,,232,,51.57,,LLEO/I,,
98,S05283,05283,1971-053A,PH H,Soyuz-11,Soyuz 7KT-OK No. 32,1971 Jun  6,S05160,1971 Jun  7 0455,Earth,1971 Jun 29 1825,UDK,,TSKBEM,SU,TSKBEM,Soyuz,KTDU-35,2810,,2810,,6560,,7.2,,2.2,,10.6,,Sphere + Cone + Cyl + 2 Pan,1971 Jun 13,250,,258,,51.58,,LLEO/I,,
99,S05283,05283,1971-053A,PH H,Soyuz-11,Soyuz 7KT-OK No. 32,1971 Jun  6,S05160,1971 Jun 29 1825,Earth,1971 Jun 29 2316:52,L,61.3E 52.0N?,TSKBEM,SU,RKKE,Soyuz,KTDU-35,2810,,2810,,6560,,7.2,,2.2,,10.6,,Sphere + Cone + Cyl + 2 Pan,1971 Jun 13,250,,258,,51.58,,LLEO/I,,
100,S05351,05351,1971-063A,PH HD,Endeavour,Apollo CM-112,1971 Jul 26,S05366,1971 Jul 26 1706:50,Earth,1971 Jul 26 1752:00,ATT,S05352,MSC,US,NAAD,CM,,5342,,5342,,30356,,3.5,,3.9,,3.9,,Cone,1971 Jul 26,203,,532310,,29.69,,CLO,,
101,S05351,05351,1971-063A,PH HD,Endeavour,Apollo CM-112,1971 Jul 26,S05352,1971 Jul 26 1752:00,Earth,1971 Jul 27 0652,DSO,D00384,MSC,US,NAAD,CM,,5342,,5342,,30356,,3.5,,3.9,,3.9,,Cone,1971 Jul 26,203,,532310,,29.69,,CLO,,
102,S05366,05366,1971-063C,PP HD,Falcon,LM 10 AS,1971 Jul 26,S05351,1971 Jul 26 1752:00,Earth,1971 Jul 27 0652,DSA,D00385,MSC,US,GRUM,LM AS,,4782,,2127,,16437,,3.2,,4.3,,3.2,,Irr,1971 Jul 26,203,,532310,,29.69,,CLO,,
103,S06000,06000,1972-031A,PH HD,Casper,Apollo CM-113,1972 Apr 16,S06005,1972 Apr 16 2109:18,Earth,1972 Apr 16 2153:15,ATT,S06001,MSC,US,NAAD,CM,,5908,,5908,,30367,,3.5,,3.9,,3.9,,Cone,1972 Apr 16,202,,471165,,32.51,,CLO,,
104,S06000,06000,1972-031A,PH HD,Casper,Apollo CM-113,1972 Apr 16,S06001,1972 Apr 16 2153:15,Earth,1972 Apr 17 1014?,DSO,D00440,MSC,US,NAAD,CM,,5908,,5908,,30367,,3.5,,3.9,,3.9,,Cone,1972 Apr 16,202,,471165,,32.51,,CLO,,
105,S06005,06005,1972-031C,PP HD,Orion,LM 11 AS,1972 Apr 16,S06000,1972 Apr 16 2153:15,Earth,1972 Apr 17 1014?,DSA,D00442,MSC,US,GRUM,LM AS,,4781,,2135,,16445,,3.2,,4.3,,3.2,,Irr,1972 Apr 16,,,,,,,,,
106,S06300,06300,1972-096A,PH HD,America,Apollo CM-114,1972 Dec  7,S06307,1972 Dec  7 0929:45,Earth,1972 Dec  7 1018:00,ATT,S06301,MSC,US,NAAD,CM,,5844,,5844,,30364,,3.5,,3.9,,3.9,,Cone,1972 Dec  7,201,,457377,,28.47,,CLO,,
107,S06300,06300,1972-096A,PH HD,America,Apollo CM-114,1972 Dec  7,S06301,1972 Dec  7 1018:00,Earth,1972 Dec  7 2233,DSO,D00463,MSC,US,NAAD,CM,,5844,,5844,,30364,,3.5,,3.9,,3.9,,Cone,1972 Dec  7,201,,457377,,28.47,,CLO,,
108,S06307,06307,1972-096C,PP HD,Challenger,LM 12 AS,1972 Dec  7,A02212,1972 Dec  7 1018:00,Earth,1972 Dec  7 2233,DSA,D00464,MSC,US,GRUM,LM AS,,4723,,2059,,16448,,3.2,,4.3,,3.2,,Irr,1972 Dec  7,201,,457377,,28.47,,CLO,,
109,S06655,06655,1973-032A,PH H,Skylab SL-2,Apollo CM-116,1973 May 25,A02275,1973 May 25 2125,Earth,1973 May 25 2345,UDK,,JSC,US,RWID,CM,,6076,,5845,,14023,,3.5,,3.9,,3.9,,Cone,1973 Jun  4,425,,440,,50.04,,LLEO/I,,
110,S06655,06655,1973-032A,PH H,Skylab SL-2,Apollo CM-116,1973 May 25,A02275,1973 May 25 2345,Earth,1973 May 26 0352,DK,A02275,JSC,US,RWID,CM,,6076,,5845,,14023,,3.5,,3.9,,3.9,,Cone,1973 Jun  4,425,,440,,50.04,,LLEO/I,,
111,S06655,06655,1973-032A,PH H,Skylab SL-2,Apollo CM-116,1973 May 25,A02275,1973 May 26 0352,Earth,1973 Jun 22 0858,UDK,,JSC,US,RWID,CM,,6076,,5845,,14023,,3.5,,3.9,,3.9,,Cone,1973 Jun  4,425,,440,,50.04,,LLEO/I,,
112,A02287,NNA C,1973-027,C TH,Skylab A-Frame Sunshade,,1973 May 25,S06633,1973 May 26 1800,Earth,1973 Aug  6,TFR E,S06633,JSC,US,JSC,,,50,,50,,0,,0.5,,0.5,,7.0,,Sail,1973 May 27,427,,441,,50.04,,LLEO/I,,
113,A02286,NNA C,1973-027,C TH,Skylab Parasol,,1973 May 25,S06633,1973 May 26 1800,Earth,1973 May 27 0100,TFR E,S06633,JSC,US,JSC,,,20,,20,,0,,0.5,,0.5,,7.0,,Sail,1973 May 27,427,,441,,50.04,,LLEO/I,,
114,A02288,NNA E,1973-032,CP E,A7LB-614,C. Conrad,1973 May 25,A02274,1973 May 26 2000,Earth,1973 Jun  7 1520,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
115,A02289,NNA E,1973-032,CP E,A7LB-615,J. Kerwin,1973 May 25,A02274,1973 May 26 2000,Earth,1973 Jun  7 1520,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
116,A02290,NNA E,1973-032,CP E,A7LB-616,P. Weitz,1973 May 25,A02274,1973 May 26 2000,Earth,1973 Jun 19 1052,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
117,A02286,NNA C,1973-027,C TH,Skylab Parasol,,1973 May 25,S06633,1973 May 27 0100,Earth,1979 Jul 11 1637,AR,,JSC,US,JSC,,,20,,20,,0,,0.5,,0.5,,7.0,,Sail,1973 May 27,427,,441,,50.04,,LLEO/I,,
118,A02288,NNA E,1973-032,CP E,A7LB-614,C. Conrad,1973 May 25,A02274,1973 Jun  7 1520,Earth,1973 Jun  7 1850,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
119,A02289,NNA E,1973-032,CP E,A7LB-615,J. Kerwin,1973 May 25,A02274,1973 Jun  7 1520,Earth,1973 Jun  7 1850,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
120,A02288,NNA E,1973-032,CP E,A7LB-614,C. Conrad,1973 May 25,A02274,1973 Jun  7 1850,Earth,1973 Jun 19 1052,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
121,A02289,NNA E,1973-032,CP E,A7LB-615,J. Kerwin,1973 May 25,A02274,1973 Jun  7 1850,Earth,1973 Jun 22 0855,TFR,S06655,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
122,A02290,NNA E,1973-032,CP E,A7LB-616,P. Weitz,1973 May 25,A02274,1973 Jun 19 1052,Earth,1973 Jun 19 1235,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
123,A02288,NNA E,1973-032,CP E,A7LB-614,C. Conrad,1973 May 25,A02274,1973 Jun 19 1052,Earth,1973 Jun 19 1235,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
124,A02288,NNA E,1973-032,CP E,A7LB-614,C. Conrad,1973 May 25,A02274,1973 Jun 19 1235,Earth,1973 Jun 22 0855,TFR,S06655,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
125,A02290,NNA E,1973-032,CP E,A7LB-616,P. Weitz,1973 May 25,A02274,1973 Jun 19 1235,Earth,1973 Jun 22 0855,TFR,S06655,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
126,A02288,NNA E,1973-032,CP E,A7LB-614,C. Conrad,1973 May 25,S06655,1973 Jun 22 0855,Earth,1973 Jun 22 1349:48,AL IN,,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
127,A02289,NNA E,1973-032,CP E,A7LB-615,J. Kerwin,1973 May 25,S06655,1973 Jun 22 0855,Earth,1973 Jun 22 1349:48,AL IN,,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
128,A02290,NNA E,1973-032,CP E,A7LB-616,P. Weitz,1973 May 25,S06655,1973 Jun 22 0855,Earth,1973 Jun 22 1349:48,AL IN,,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Jun  7,425,,440,,50.04,,LLEO/I,,
129,S06655,06655,1973-032A,PH H,Skylab SL-2,Apollo CM-116,1973 May 25,A02275,1973 Jun 22 0858,Earth,1973 Jun 22 1349:48,L,,MSC,US,NAAD,CM,,6076,,5845,,14023,,3.5,,3.9,,3.9,,Cone,1973 Jun  4,425,,440,,50.04,,LLEO/I,,
130,S06757,06757,1973-050A,PH H,Skylab SL-3,Apollo CM-117,1973 Jul 28,A02275,1973 Jul 28 1932,Earth,1973 Sep 25 1949:42,UDK,,JSC,US,RWID,CM,,5932,,5505,,14168,,3.5,,3.9,,3.9,,Cone,1973 Aug  8,425,,439,,50.03,,LLEO/I,,
131,A02312,NNA E,1973-050,CP E,A7LB-632,A. Bean,1973 Jul 28,A02274,1973 Jul 28 2115,Earth,1973 Sep 22 1115,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
132,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Jul 28 2115,Earth,1973 Aug  6 1726,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
133,A02314,NNA E,1973-050,CP E,A7LB-634,J. Lousma,1973 Jul 28,A02274,1973 Jul 28 2115,Earth,1973 Aug  6 1726,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
134,A02287,NNA C,1973-027,C TH,Skylab A-Frame Sunshade,,1973 May 25,S06633,1973 Aug  6,Earth,1979 Jul 11 1637,AR,,JSC,US,JSC,,,50,,50,,0,,0.5,,0.5,,7.0,,Sail,1973 May 27,427,,441,,50.04,,LLEO/I,,
135,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Aug  6 1726,Earth,1973 Aug  7 0003,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
136,A02314,NNA E,1973-050,CP E,A7LB-634,J. Lousma,1973 Jul 28,A02274,1973 Aug  6 1726,Earth,1973 Aug  7 0003,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
137,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Aug  7 0003,Earth,1973 Aug 24 1620,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
138,A02314,NNA E,1973-050,CP E,A7LB-634,J. Lousma,1973 Jul 28,A02274,1973 Aug  7 0003,Earth,1973 Aug 24 1620,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
139,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Aug 24 1620,Earth,1973 Aug 24 2057,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
140,A02314,NNA E,1973-050,CP E,A7LB-634,J. Lousma,1973 Jul 28,A02274,1973 Aug 24 1620,Earth,1973 Aug 24 2057,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
141,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Aug 24 2057,Earth,1973 Sep 22 1115,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
142,A02314,NNA E,1973-050,CP E,A7LB-634,J. Lousma,1973 Jul 28,A02274,1973 Aug 24 2057,Earth,1973 Sep 25 1430,TFR,S06757,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
143,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Sep 22 1115,Earth,1973 Sep 22 1400,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
144,A02312,NNA E,1973-050,CP E,A7LB-632,A. Bean,1973 Jul 28,A02274,1973 Sep 22 1115,Earth,1973 Sep 22 1400,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
145,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,A02274,1973 Sep 22 1400,Earth,1973 Sep 25 1430,TFR,S06757,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
146,A02312,NNA E,1973-050,CP E,A7LB-632,A. Bean,1973 Jul 28,A02274,1973 Sep 22 1400,Earth,1973 Sep 25 1430,TFR,S06757,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
147,A02314,NNA E,1973-050,CP E,A7LB-634,J. Lousma,1973 Jul 28,S06757,1973 Sep 25 1430,Earth,1973 Sep 25 2219:54,AL IN,,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
148,A02313,NNA E,1973-050,CP E,A7LB-633,O. Garriott,1973 Jul 28,S06757,1973 Sep 25 1430,Earth,1973 Sep 25 2219:54,AL IN,,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
149,A02312,NNA E,1973-050,CP E,A7LB-632,A. Bean,1973 Jul 28,S06757,1973 Sep 25 1430,Earth,1973 Sep 25 2219:54,AL IN,,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Sep 22,423,,439,,50.04,,LLEO/I,,
150,S06757,06757,1973-050A,PH H,Skylab SL-3,Apollo CM-117,1973 Jul 28,A02275,1973 Sep 25 1949:42,Earth,1973 Sep 25 2219:54,L,,MSC,US,NAAD,CM,,5932,,5505,,14168,,3.5,,3.9,,3.9,,Cone,1973 Aug  8,425,,439,,50.03,,LLEO/I,,
151,S06936,06936,1973-090A,PH H,Skylab SL-4,CM-118,1973 Nov 16,A02275,1973 Nov 16 2202,Earth,1974 Feb  8 1034,UDK,,JSC,US,RWID,CM,,5931,,5931,,14888,,3.5,,3.9,,3.9,,Cone,1974 Jan 21,420,,444,,50.04,,LLEO/I,,
152,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1973 Nov 17 1430,Earth,1973 Dec 25 1651,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
153,A02363,NNA E,1973-090,CP E,A7LB-627,E. Gibson,1973 Nov 16,A02274,1973 Nov 17 1430,Earth,1973 Nov 22 1742,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
154,A02364,NNA E,1973-090,CP E,A7LB-628,W. Pogue,1973 Nov 16,A02274,1973 Nov 17 1430,Earth,1973 Nov 22 1742,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
155,A02363,NNA E,1973-090,CP E,A7LB-627,E. Gibson,1973 Nov 16,A02274,1973 Nov 22 1742,Earth,1973 Nov 23 0018,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
156,A02364,NNA E,1973-090,CP E,A7LB-628,W. Pogue,1973 Nov 16,A02274,1973 Nov 22 1742,Earth,1973 Nov 23 0018,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
157,A02363,NNA E,1973-090,CP E,A7LB-627,E. Gibson,1973 Nov 16,A02274,1973 Nov 23 0018,Earth,1973 Dec 29 1727,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
158,A02364,NNA E,1973-090,CP E,A7LB-628,W. Pogue,1973 Nov 16,A02274,1973 Nov 23 0018,Earth,1973 Dec 25 1651,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
159,A02364,NNA E,1973-090,CP E,A7LB-628,W. Pogue,1973 Nov 16,A02274,1973 Dec 25 1651,Earth,1973 Dec 25 2351,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
160,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1973 Dec 25 1651,Earth,1973 Dec 25 2351,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
161,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1973 Dec 25 2351,Earth,1973 Dec 29 1727,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
162,A02364,NNA E,1973-090,CP E,A7LB-628,W. Pogue,1973 Nov 16,A02274,1973 Dec 25 2351,Earth,1974 Feb  8 0615,TFR,S06936,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
163,S06921,06921,1973-086B,D  P,Delta 98 main debris,Delta DSV-3E-5 S/N 20009,1973 Nov  6,R30341,1973 Dec 28,Earth,,O,,GSFC,US,AJ,DSV-3E-5,AJ10-118F,756,,756,,756,,4.8,,1.4,,4.8,,Cyl + Nozzle,1973 Nov 13,1501,,1510,,102.06,,LEO/S,,Delta 0300
164,A02363,NNA E,1973-090,CP E,A7LB-627,E. Gibson,1973 Nov 16,A02274,1973 Dec 29 1727,Earth,1973 Dec 29 2058,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
165,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1973 Dec 29 1727,Earth,1973 Dec 29 2058,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
166,A02363,NNA E,1973-090,CP E,A7LB-627,E. Gibson,1973 Nov 16,A02274,1973 Dec 29 2058,Earth,1974 Feb  3 1517,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
167,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1973 Dec 29 2058,Earth,1974 Feb  3 1517,TFR E,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
168,A02363,NNA E,1973-090,CP E,A7LB-627,E. Gibson,1973 Nov 16,A02274,1974 Feb  3 1517,Earth,1974 Feb  3 2041,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
169,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1974 Feb  3 1517,Earth,1974 Feb  3 2041,EVA,A02274,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
170,A02362,NNA E,1973-090,CP E,A7LB-626,G. Carr,1973 Nov 16,A02274,1974 Feb  3 2041,Earth,1974 Feb  8 0615,TFR,S06936,MSC,US,ILC,Apollo EMU,,150,,50,,0,,2.0,,0.5,,2.0,,Suit,1973 Nov 22,422,,443,,50.04,,LLEO/I,,
