,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
1188,A05473,1994-016B,[SEDS 2 Deployer],1994 Mar 10,1994 May  8,1994 May  8,1994 May  8,,SEDS Box,,,,C,TECH,US,ST/SG/SER.E/276,91.6,351,356,32.3,U,,,
1189,A05474,1994-016,SEDS 2,1994 Mar 10,1994 Mar 15,1994 Mar 15,1994 Mar 15,,SEDS,,,,C,TECH,,,,,,,U,,,
1190,A05478,1994-020,MAPS,1994 Apr  9,1994 Apr 20,1994 Apr 20,1994 Apr 20,,MPESS,,,,C,SCI,,,,,,,U,,ATM,"CO profiles, STS-59"
1191,A05482,1994-020,SRL-1,1994 Apr  9,1994 Apr 20,1994 Apr 20,1994 Apr 20,,PLT,,,,C,SCI,,,,,,,U,,ALT,"Imaging radar, STS-59"
1192,A05490,1994-018,Spuskaemaya Kapsula,1994 Mar 17,1994 Apr 10,1994 Apr 10,1994 Apr 10,,SpK,,,D,D,RV,,,,,,,U,,,
1193,A05492,1994-018,Spuskaemaya Kapsula,1994 Mar 17,1994 May  3,1994 May  3,1994 May  3,,SpK,,,D,D,RV,,,,,,,U,,,
1194,A05497,1994-031,VBK Raduga,1994 May 22,1994 Jul  2,1994 Jul  2,1994 Jul  2,,VBK,,,,C,RV,,,,,,,U,,,
1195,A05502,1994-039,Spacelab IML 2,1994 Jul  8,1994 Jul 23,1994 Jul 23,1994 Jul 23,,SLLM1,,,,C,SS,,,,,,,U,,BIO/MG,STS-65 Spacelab payload
1196,A05503,1994-039,OARE,1994 Jul  8,1994 Jul 23,1994 Jul 23,1994 Jul 23 1038,,OARE,,,,C,TECH,,,,,,,U,,,
1197,A05504,1994-039,EDO,1994 Jul  8,1994 Jul 23,1994 Jul 23,1994 Jul 23,,EDO,,,,C,SS,,,,,,,U,,,
1198,A05511,1994-037,FSW-2 RV,1994 Jul  3,1994 Jul 18,1994 Jul 18,1994 Jul 18,,FSW RV,,,,C,RV,,,,,,,U,,,
1199,A05515,1994-042,Spuskaemaya Kapsula,1994 Jul 20,1994 Jul 20,1994 Aug 14,1994 Aug 14,,SpK,,,D,D,RV,,,,,,,U,,,
1200,A05518,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Sep  4?,1994 Sep  4?,,SpK,,,D,D,RV,,,,,,,S,,,
1201,A05520,1994-042,Spuskaemaya Kapsula,1994 Jul 20,1994 Jul 20,1994 Sep  5,1994 Sep  5,,SpK,,,D,D,RV,,,,,,,U,,,
1202,A05525,1994-059,LITE,1994 Sep  9,1994 Sep 20,1994 Sep 20,1994 Sep 20,,PLT,,,,C,SCI,,,,,,,U,,ATM,"Lidar experiment, STS-64"
1203,A05530,1994-059,SFSS,1994 Sep  9,1994 Sep 20,1994 Sep 20,1994 Sep 20 2112,,MPESS,,,,C,TECH,,,,,,,U,,,
1204,A05531,1994-059,GBA-7,1994 Sep  9,1994 Sep 20,1994 Sep 20,1994 Sep 20,,MPESS,,,,C,SCI,,,,,,,U,,ATM/MG,"Microgravity, STS-64"
1205,A05539,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Sep 15?,1994 Sep 15?,,SpK,,,D,D,RV,,,,,,,S,,,
1206,A05541,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Sep 25?,1994 Sep 25?,,SpK,,,D,D,RV,,,,,,,S,,,
1207,A05544,1994-062,MAPS,1994 Sep 30,1994 Oct 11,1994 Oct 11,1994 Oct 11,,MPESS,,,,C,SCI,,,,,,,U,,ATM,"CO profiles, STS-68"
1208,A05548,1994-062,SRL-2,1994 Sep 30,1994 Oct 11,1994 Oct 11,1994 Oct 11,,PLT,,,,C,SCI,,,,,,,U,,ALT,"Imaging radar, STS-68"
1209,A05556,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Oct  5?,1994 Oct  5?,,SpK,,,D,D,RV,,,,,,,S,,,
1210,A05559,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Oct 15?,1994 Oct 15?,,SpK,,,D,D,RV,,,,,,,S,,,
1211,A05561,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Oct 25?,1994 Oct 25?,,SpK,,,D,D,RV,,,,,,,S,,,
1212,A05568,1994-073,Atlas-3,1994 Nov  3,1994 Nov 14,1994 Nov 14,1994 Nov 14,,PLT,,,,C,SCI,,,,,,,U,,ATM/SOL,Solar irradiance on STS-66
1213,A05576,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Nov  4?,1994 Nov  4?,,SpK,,,D,D,RV,,,,,,,S,,,
1214,A05578,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Nov 14?,1994 Nov 14?,,SpK,,,D,D,RV,,,,,,,S,,,
1215,A05580,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Nov 24?,1994 Nov 24?,,SpK,,,D,D,RV,,,,,,,S,,,
1216,A05583,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Dec  4?,1994 Dec  4?,,SpK,,,D,D,RV,,,,,,,S,,,
1217,A05585,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Dec 14?,1994 Dec 14?,,SpK,,,D,D,RV,,,,,,,S,,,
1218,A05587,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1994 Dec 23?,1994 Dec 24?,,SpK,,,D,D,RV,,,,,,,S,,,
1219,A05593,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Jan  3?,1995 Jan  3?,,SpK,,,D,D,RV,,,,,,,S,,,
1220,A05595,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Jan 13?,1995 Jan 13?,,SpK,,,D,D,RV,,,,,,,S,,,
1221,A05597,1995-U01,EXPRESS,1995 Jan 15,1995 Jan 15,1995 Jan 15,1995 Jan 15,,DLR EXPRESS,,,,C,SCI,[D],,,,,,U,,MG,Microgravity
1222,A05598,1995-U01,EXPRESS RV,1995 Jan 15,1995 Jan 15,1995 Jan 15,1995 Jan 15,,DLR EXPRESS,,,,C,RV,,,,,,,U,,,
1223,A05600,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Jan 23?,1995 Jan 23?,,SpK,,,D,D,RV,,,,,,,S,,,
1224,A05602,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Feb  2?,1995 Feb  2?,,SpK,,,D,D,RV,,,,,,,S,,,
1225,A05603,1995-004,ODERACS 2F,1995 Feb  3,1995 Feb  4,1995 Feb  4,1995 Feb  4,,ODERACS,,,,C,CAL,[US],,,,,,U,,,
1226,A05606,1995-004,Spacehab SH-03,1995 Feb  3,1995 Feb 11,1995 Feb 11,1995 Feb 11,,Spacehab,,,,B,SCI,,,,,,,U,,MG,"Microgravity, STS-63"
1227,A05608,1995-004,SFSS,1995 Feb  3,1995 Feb 11,1995 Feb 11,1995 Feb 11 1150,,MPESS,,,,C,TECH,,,,,,,U,,,
1228,A05609,1995-004,CGP/ODERACS,1995 Feb  3,1995 Feb 11,1995 Feb 11,1995 Feb 11,,MPESS,,,,C,SCI,,,,,,,U,,MG,"Microgravity, STS-63"
1229,A05614,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Feb 12?,1995 Feb 12?,,SpK,,,D,D,RV,,,,,,,S,,,
1230,A05617,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Feb 22?,1995 Feb 22?,,SpK,,,D,D,RV,,,,,,,S,,,
1231,A05620,1995-007,ASTRO-2 Fwd,1995 Mar  2,1995 Mar 18,1995 Mar 18,1995 Mar 18,,PLT,,,,C,AST,,,,,,,U,,UVA,HUT/WUPPE/UIT telescopes on STS-67
1232,A05621,1995-007,ASTRO-2 Aft,1995 Mar  2,1995 Mar 18,1995 Mar 18,1995 Mar 18,,PLT,,,,C,TECH,,,,,,,U,,,
1233,A05622,1995-007,EDO,1995 Mar  2,1995 Mar 18,1995 Mar 18,1995 Mar 18,,EDO,,,,C,SS,,,,,,,U,,,
1234,A05628,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Mar  4?,1995 Mar  4?,,SpK,,,D,D,RV,,,,,,,S,,,
1235,A05632,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Mar 13?,1995 Mar 13?,,SpK,,,D,D,RV,,,,,,,S,,,
1236,A05634,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Mar 20?,1995 Mar 20?,,SpK,,,D,D,RV,,,,,,,S,,,
1237,A05639,1994-053,Spuskaemaya Kapsula,1994 Aug 26,1994 Aug 26,1995 Mar 27?,1995 Mar 27?,,SpK,,,D,D,RV,,,,,,,S,,,
1238,A05643,1995-014,Spuskaemaya Kapsula,1995 Mar 22,1995 Mar 22,1995 Apr 14,1995 Apr 14,,SpK,,,D,D,RV,,,,,,,U,,,
1239,A05645,1995-014,Spuskaemaya Kapsula,1995 Mar 22,1995 Mar 22,1995 Apr 14,1995 Apr 14,,SpK,,,D,D,RV,,,,,,,U,,,
1240,A05654,1995-030,Spacelab-Mir LM,1995 Jun 27,1995 Jul  7,1995 Jul  7,1995 Jul  7,,SLLM2,,,,C,SS,,,,,,,U,,MG,"Microgavity,medical science, STS-71"
1241,A05659,1995-035,IUS ASE-3,1995 Jul 13,1995 Jul 22,1995 Jul 22,1995 Jul 22 1202,,IUS ASE,,,,C,TECH,,,,,,,S,,,
1242,A05663,1995-031,Spuskaemaya Kapsula,1995 Jun 28,1995 Jun 28,1995 Jul 21,1995 Jul 21,,SpK,,,D,D,RV,,,,,,,U,,,
1243,A05667,1995-031,Spuskaemaya Kapsula,1995 Jun 28,1995 Jun 28,1995 Aug 13,1995 Aug 13,,SpK,,,D,D,RV,,,,,,,U,,,
1244,A05668,1995-046,FASAT-A,1995 Aug 31,1995 Aug 31,1995 Aug 31,1995 Aug 31,,Fasat,,,,C,SCI,CL,ST/SG/SER.E/660,98.0,650,650,82.5,F,,ATM,Ozone experiment
1245,A05675,1995-048,SFSS,1995 Sep  7,1995 Sep 18,1995 Sep 18,1995 Sep 18 1138,,MPESS,,,,C,TECH,,,,,,,U,,,
1246,A05676,1995-048,SCBC,1995 Sep  7,1995 Sep 18,1995 Sep 18,1995 Sep 18,,WSF-SCBC,,,,C,DEP,,,,,,,U,,,
1247,A05677,1995-048,IEH-1,1995 Sep  7,1995 Sep 18,1995 Sep 18,1995 Sep 18,,MPESS,,,,C,AST,,,,,,,U,,UVA,EUV Io torus imager on STS-69
1248,A05679,1995-048,GBA-8/CAPL,1995 Sep  7,1995 Sep 18,1995 Sep 18,1995 Sep 18,,MPESS,,,,C,SCI,,,,,,,U,,MG,"Microgravity, STS-69"
1249,A05690,1995-056,Spacelab USML-2,1995 Oct 20,1995 Nov  5,1995 Nov  5,1995 Nov  5,,SLLM1,,,,C,SS,,,,,,,U,,MG,"Microgravity, STS-69"
1250,A05692,1995-056,OARE,1995 Oct 29,1995 Nov  5,1995 Nov  5,1995 Nov  5 1145,,OARE,,,,C,TECH,,,,,,,U,,,
1251,A05693,1995-056,EDO,1995 Oct 20,1995 Nov  5,1995 Nov  5,1995 Nov  5,,EDO,,,,C,SS,,,,,,,U,,,
1252,A05698,1995-059B,[SURFSAT],1995 Nov  4,1996,1996?,1996?,,Delta Attached,,,,C,TECH,US,ST/SG/SER.E/310,109.7,936,1495,100.6,U,,,
1253,A05709,1995-061,Stikovochniy Otsek,1995 Nov 12,2001 Mar 23,2001 Mar 23,2001 Mar 23,,ISS-SO,,,,C,SS,,,,,,,U,,,
1254,A05731,1996-001,SFSS,1996 Jan 11,1996 Jan 20,1996 Jan 20,1996 Jan 20 0741,,MPESS,,,,C,TECH,,,,,,,U,,,
1255,A05735,1996-001,SLA-1/GAS,1996 Jan 11,1996 Jan 20,1996 Jan 20,1996 Jan 20,,MPESS,,,,C,SCI,,,,,,,U,,ALT/MG,Laser altimeter on STS-72
1256,A05747,1996-012,TSS-1R Deployer,1996 Feb 22,1996 Feb 26,1996 Feb 26,1996 Feb 26,,PLT,,,,C,SCI,,,,,,,F,,P/F,"Tether experiment, STS-72"
1257,A05748,1996-012,TSS-1R MPESS,1996 Feb 22,1996 Mar  9,1996 Mar  9,1996 Mar  9,,MPESS,,,,C,SCI,,,,,,,S,,P/F,"Tether measurements, STS-72"
1258,A05749,1996-012,USMP-3 Fwd,1996 Feb 22,1996 Mar  9,1996 Mar  9,1996 Mar  9,,MPESS,,,,C,SCI,,,,,,,S,,MG,"Microgravity payload, STS-72"
1259,A05750,1996-012,USMP-3 Aft,1996 Feb 22,1996 Mar  9,1996 Mar  9,1996 Mar  9,,MPESS,,,,C,SCI,,,,,,,S,,MG,"Microgravity payload, STS-72"
1260,A05751,1996-012,OARE,1996 Feb 22,1996 Mar  9,1996 Mar  9,1996 Mar  9 1358,,OARE,,,,C,TECH,,,,,,,U,,,
1261,A05752,1996-012,EDO,1996 Feb 22,1996 Mar  9,1996 Mar  9,1996 Mar  9,,EDO,,,,C,SS,,,,,,,S,,,
1262,A05765,1996-018,Spacehab-SM,1996 Mar 22,1996 Mar 31,1996 Mar 31,1996 Mar 31,,Spacehab,,,,C,SS,,,,,,,U,,,
1263,A05784,1996-016,Spuskaemaya Kapsula,1996 Mar 14,1996 Mar 14,1996 Apr 14,1996 Apr 14,,SpK,,,D,D,RV,,,,,,,U,,,
1264,A05787,1996-016,Spuskaemaya Kapsula,1996 Mar 14,1996 Mar 14,1996 May 13,1996 May 13,,SpK,,,D,D,RV,,,,,,,U,,,
1265,A05790,1996-032,Spacehab 4,1996 May 19,1996 May 29,1996 May 29,1996 May 29,,Spacehab,,,,B,SS,,,,,,,U,,MG/BIO,Micrograv./life sci on STS-77
1266,A05792,1996-032,SFSS,1996 May 19,1996 May 29,1996 May 29,1996 May 29 1109,,MPESS,,,,C,TECH,,,,,,,U,,,
1267,A05793,1996-032,TEAMS,1996 May 19,1996 May 29,1996 May 29,1996 May 29,,MPESS,,,,C,TECH,,,,,,,U,,,
1268,A05794,1996-032,GBA-9,1996 May 19,1996 May 29,1996 May 29,1996 May 29,,MPESS,,,,C,SCI,,,,,,,U,,MG/GRA,GAMCIT GRB detector on STS-77
1269,A05803,1996-036,Spacelab LMS,1996 Jun 20,1996 Jul  7,1996 Jul  7,1996 Jul  7,,SLLM2,,,,C,SS,,,,,,,U,,BIO/MG,Spacelab
1270,A05804,1996-036,OARE,1996 Jun 20,1996 Jul  7,1996 Jul  7,1996 Jul  7 1236,,OARE,,,,C,TECH,,,,,,,U,,,
1271,A05805,1996-036,EDO,1996 Jun 20,1996 Jul  7,1996 Jul  7,1996 Jul  7,,EDO,,,,C,SS,,,,,,,U,,,
1272,A05819,1996-057,Spacehab Double Module,1996 Sep 16,1996 Sep 25,1996 Sep 26,1996 Sep 25,,Spacehab,,,,C,SS,,,,,,,U,,,
1273,A05827,1996-059,FSW-2 RV,1996 Oct 20,1996 Nov  4,1996 Nov  4,1996 Nov  4,,FSW RV,,,D,D,RV,,,,,,,S,,,
1274,A05830,1996-061A,SAC-B,1996 Nov  4,1996 Nov  4,1996 Nov  4,1996 Nov  4,,SAC,,,,C,AST,AR,ST/SG/SER.E/317,95.7,510,550,38.0,F,,XRA*,"X-ray background, failed"
1275,A05836,1996-064,Mars-96,1996 Nov 16,1996 Nov 16,1996 Nov 16,1996 Nov 16,,1F,,,,C,PLAN,RU,ST/SG/SER.E/320,87.4,138,169,52.0,F,,PL,"Mars probe, failed"
1276,A05838,1996-064,MAS 1,1996 Nov 16,1996 Nov 16,1996 Nov 16,1996 Nov 16,,Mars-96 MAS,,,,C,PLAN,,,,,,,N,,PL,"Mars lander, lost"
1277,A05839,1996-064,MAS 2,1996 Nov 16,1996 Nov 16,1996 Nov 16,1996 Nov 16,,Mars-96 MAS,,,,C,PLAN,,,,,,,N,,PL,"Mars lander, lost"
1278,A05840,1996-064,Penetrator 1,1996 Nov 16,1996 Nov 16,1996 Nov 16,1996 Nov 16,,Mars-96 PN,,,,C,PLAN,,,,,,,N,,PL,"Mars penetrator, lost"
1279,A05841,1996-064,Penetrator 2,1996 Nov 16,1996 Nov 16,1996 Nov 16,1996 Nov 16,,Mars-96 PN,,,,C,PLAN,,,,,,,N,,PL,"Mars penetrator, lost"
1280,A05855,1996-065,SCBC,1996 Nov 19,1996 Dec  7,1996 Dec  7,1996 Dec  7,,WSF-SCBC,,,,C,DEP,,,,,,,S,,,Carrier
1281,A05856,1996-065,OARE,1996 Nov 19,1996 Dec  7,1996 Dec  7,1996 Dec  7 1149,,OARE,,,,C,TECH,,,,,,,U,,,
1282,A05857,1996-065,EDO,1996 Nov 19,1996 Dec  7,1996 Dec  7,1996 Dec  7,,EDO,,,,C,SS,,,,,,,U,,,
1283,A05862,1996-068,MPF Cruise Stage,1996 Dec  4,1997 Jul  4,1997 Jul  4,1997 Jul  4,,Disc RV,,,,C,PLAN,,,,,,,U,,PL,Mars probe
1284,A05872,1997-001,Spacehab Double Module,1997 Jan 12,1997 Jan 22,1997 Jan 22,1997 Jan 22,,Spacehab,,,,C,SS,,,,,,,U,,,
1285,A05883,1997-004,SAC,1997 Feb 11,1997 Feb 21,1997 Feb 21,1997 Feb 21,,HST SAC,,,,C,INF,,,,,,,U,,,
1286,A05886,1997-004,ORUC,1997 Feb 11,1997 Feb 21,1997 Feb 21,1997 Feb 21,,PLT,,,,C,AST,,,,,,,U,,UVA,"STIS,FGS-1R for HST"
1287,A05890,1997-004,FSS,1997 Feb 11,1997 Feb 21,1997 Feb 21,1997 Feb 21,,FSS,,,,C,INF,,,,,,,U,,,
1288,A05906,1997-013,Spacelab MSL-1,1997 Apr  4,1997 Apr  8,1997 Apr  8,1997 Apr  8,,SLLM1,,,,C,SS,,,,,,,U,,MG,"Spacelab MSL, STS-83"
1289,A05907,1997-013,OARE,1997 Apr  4,1997 Apr  8,1997 Apr  8,1997 Apr  8 1833,,OARE,,,,C,TECH,,,,,,,U,,,
1290,A05908,1997-013,EDO,1997 Apr  4,1997 Apr  8,1997 Apr  8,1997 Apr  8,,EDO,,,,C,SS,,,,,,,U,,,
1291,A05914,1997-018B,[Celestis],1997 Apr 21,1997 Apr 21,1997 Apr 21,1997 Apr 21,,CPAC,,,,B,MISC,US,ST/SG/SER.E/329,96.1,560,588,151.0,U,,,
1292,A05921,1997-023,Spacehab Double Module,1997 May 15,1997 May 24,1997 May 24,1997 May 24,,Spacehab,,,,C,SS,,,,,,,U,,MG,Microgravity on STS-84
1293,A05927,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 May 27?,1997 May 27?,,SpK,,,D,D,RV,,,,,,,U,,,
1294,A05930,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Jun 15,1997 Jun 15,,SpK,,,D,D,RV,,,,,,,U,,,
1295,A05935,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Jun 30,1997 Jun 30,,SpK,,,D,D,RV,,,,,,,U,,,
1296,A05940,1997-032,Spacelab Long Module 1,1997 Jul  1,1997 Jul 17,1997 Jul 17,1997 Jul 17,,SLLM1,,,,C,SS,,,,,,,U,,MG,"Spacelab MSL, STS-94"
1297,A05941,1997-032,OARE,1997 Jul  1,1997 Jul 17,1997 Jul 17,1997 Jul 17 1046,,OARE,,,,C,TECH,,,,,,,U,,,
1298,A05942,1997-032,EDO,1997 Jul  1,1997 Jul 17,1997 Jul 17,1997 Jul 17,,EDO,,,,C,SS,,,,,,,U,,,
1299,A05947,1996-068,Sojourner,1996 Dec  4,1997 Nov,1997 Nov,1997 Nov,,Disc RV,,,,C,PLAN,,,,,,,U,,PL,Mars mini-rover
1300,A05949,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Jul 12,1997 Jul 12,,SpK,,,D,D,RV,,,,,,,U,,,
1301,A05951,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Jul 30,1997 Jul 30,,SpK,,,D,D,RV,,,,,,,U,,,
1302,A05954,1997-039,MFD,1997 Aug  7,1997 Aug 19,1997 Aug 19,1997 Aug 19,,MPESS,,,,C,TECH,,,,,,,U,,,
1303,A05956,1997-039,TAS-1,1997 Aug  7,1997 Aug 19,1997 Aug 19,1997 Aug 19,,MPESS,,,,C,SCI,,,,,,,U,,ALT/SOL/MG,Laser altimeter on STS-85
1304,A05958,1997-039,IEH-2,1997 Aug  7,1997 Aug 19,1997 Aug 19,1997 Aug 19,,MPESS,,,,C,AST,,,,,,,U,,UVA/SOL,Io torus imager on STS-85
1305,A05964,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Aug 12,1997 Aug 12,,SpK,,,D,D,RV,,,,,,,U,,,
1306,A05969,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Aug 26,1997 Aug 26,,SpK,,,D,D,RV,,,,,,,U,,,
1307,A05975,1997-024,Spuskaemaya Kapsula,1997 May 15,1997 May 15,1997 Sep 15,1997 Sep 15,,SpK,,,D,D,RV,,,,,,,U,,,
1308,A05989,1997-055,Spacehab Double Module,1997 Sep 26,1997 Oct  6,1997 Oct  6,1997 Oct  6,,Spacehab,,,,C,SS,,,,,,,U,,,
1309,A05998,1997-060,Mirka,1997 Oct  9,1997 Oct 23,1997 Oct 23,1997 Oct 23,,Mirka,,,,C,RV,,,,,,,U,,MG,Microgravity RV test
1310,A06000,1997-065B,[Falcon Gold],1997 Oct 25,1997 Nov  9,1997 Nov  9,1997 Nov  9,,Falconsat,,,,D,TECH,US,ST/SG/SER.E/339,622.3,241,35294,26.4,U,,,High alt GPS test
1311,A06003,1997-066A,Maqsat-H,1997 Oct 30,1997 Oct 30,1997 Oct 30,1997 Oct 30,,Ari5,,,,C,TECH,I-ESA,ST/SG/SER.E/480,465.5,565,26468,7.8,S,,ATM,Atomic oxygen flux probe
1312,A06017,1997-073,SFSS,1997 Nov 19,1997 Dec  5,1997 Dec  5,1997 Dec  5 1220,,MPESS,,,,C,TECH,,,,,,,U,,,
1313,A06021,1997-073,USMP-4 Forward,1997 Nov 19,1997 Dec  5,1997 Dec  5,1997 Dec  5,,MPESS,,,,C,SCI,,,,,,,U,,MG,"Microgravity, on STS-87"
1314,A06022,1997-073,USMP-4 Aft,1997 Nov 19,1997 Dec  5,1997 Dec  5,1997 Dec  5,,MPESS,,,,C,SCI,,,,,,,U,,MG,"Microgravity, on STS-87"
1315,A06023,1997-073,OARE,1997 Nov 19,1997 Dec  5,1997 Dec  5,1997 Dec  5 1220,,OARE,,,,C,TECH,,,,,,,U,,,
1316,A06024,1997-073,EDO,1997 Nov 19,1997 Dec  5,1997 Dec  5,1997 Dec  5,,EDO,,,,C,SS,,,,,,,U,,,
1317,A06026,1997-073,AERCam/Sprint,1997 Nov 19,1997 Dec  3,1997 Dec  3,1997 Dec  3,,JSC CAM,,,,C,TECH,,,,,,,U,,,
1318,A06034,1998-001A,Celestis-02,1998 Jan  7,1998 Jan  7,1998 Jan  7,1998 Jan  7,,CPAC,,,,B,MISC,,,,,,,S,,,Burial
1319,A06041,1998-003A,Spacehab Double Module,1998 Jan 23,1998 Jan 31,1998 Jan 31,1998 Jan 31,,Spacehab,,,,C,SS,,,,,,,U,,MG,Mir microgravity cargo
1320,A06049,1997-080,Spuskaemaya Kapsula,1997 Dec 15,1998 Jan 24,1998 Jan 24,1998 Jan 24,,SpK,,,D,D,RV,,,,,,,U,,,
1321,A06052,1998-007D,[Celestis-02],1998 Feb 10,1998 Feb 10,1998 Feb 10,1998 Feb 10,,CPAC,,,,B,MISC,US,ST/SG/SER.E/341,101.8,800,890,108.0,U,,,
1322,A06059,1997-080,Spuskaemaya Kapsula,1997 Dec 15,1998 Feb 28,1998 Feb 28,1998 Feb 28,,SpK,,,D,D,RV,,,,,,,U,,,
1323,A06070,1998-022A,Neurolab,1998 Apr 17,1998 May  3,1998 May  3,1998 May  3,,SLLM2,,,,C,SS,,,,,,,U,,BIO,Spacelab life science mission
1324,A06075,1998-022,OARE,1998 Apr 17,1998 May  3,1998 May  3,1998 May  3 1609,,OARE,,,,C,TECH,,,,,,,U,,,
1325,A06076,1998-022,EDO,1998 Apr 17,1998 May  3,1998 May  3,1998 May  3,,EDO,,,,C,SS,,,,,,,U,,,
1326,A06089,1998-034A,Spacehab,1998 Jun  2,1998 Jun 12,1998 Jun 12,1998 Jun 12,,Spacehab,,,,B,SS,,,,,,,U,,MG/BIO,Mir cargo
1327,A06090,1998-034A,AMS,1998 Jun  2,1998 Jun 12,1998 Jun 12,1998 Jun 12,,AMS,,,,C,SCI,,,,,,,U,,P,Antimatter detector
1328,A06104,1998-038,Spuskaemaya Kapsula,1998 Jun 24,1998 Jun 30,1998 Jun 30,1998 Jun 30,,SpK,,,D,D,RV,,,,,,,U,,,
1329,A06109,1998-038,Spuskaemaya Kapsula,1998 Jun 24,1998 Aug 31,1998 Aug 31,1998 Aug 31,,SpK,,,D,D,RV,,,,,,,U,,,
1330,A06112,1998-059,ARD,1998 Oct 21,1998 Oct 21,1998 Oct 21,1998 Oct 21,,Ari5,,,,C,TECH,,,,,,,S,,,
1331,A06122,1998-064A,Spacehab,1998 Oct 29,1998 Nov  7,1998 Nov  7,1998 Nov  7,,Spacehab,,,,B,SS,,,,,,,U,,MG,"Research mission, STS-95"
1332,A06124,1998-064,SFSS,1998 Oct 29,1998 Nov  7,1998 Nov  7,1998 Nov  7 1703,,MPESS,,,,C,TECH,,,,,,,U,,,
1333,A06126,1998-064A,IEH-3,1998 Oct 29,1998 Nov  7,1998 Nov  7,1998 Nov  7,,MPESS,,,,C,AST,,,,,,,U,,UVA/SOL,Io torus imager on STS-95
1334,A06140,1998-069F,PMA-2,1998 Dec  4,*,*,*,,ISS Cpt,,,,C,SS,,,,,,,U,,,
1335,A06141,1998-069F,PMA-1,1998 Dec  4,*,*,*,,ISS Cpt,,,,C,SS,,,,,,,U,,,
1336,A06176,1999-028,USA 144 decoy,1999 May 22,1999 May 23,1999 May 23,1999 May 23,,NRO SS,,,,D,TECH,,,,,,,S,,,
1337,A06182,1999-030A,ICC,1999 May 27,1999 Jun  6,1999 Jun  6,1999 Jun  6,,ICC,,,,C,SS,,,,,,,U,,,
1338,A06189,1999-030A,Spacehab Double Module,1999 May 27,1999 Jun  6,1999 Jun  6,1999 Jun  6,,Spacehab,,,,C,SS,,,,,,,U,,,
1339,A06202,1999-040,IUS ASE-3,1999 Jul 23,1999 Jul 28,1999 Jul 28,1999 Jul 28 0320,,IUS ASE,,,,C,TECH,,,,,,,S,,,
1340,A06213,1999-044,Spuskaemaya Kapsula,1999 Aug 18,1999 Aug 31,1999 Aug 31,1999 Aug 31,,SpK,,,D,D,RV,,,,,,,U,,,
1341,A06219,1999-044,Spuskaemaya Kapsula,1999 Aug 18,1999 Sep 30,1999 Sep 30,1999 Sep 30,,SpK,,,D,D,RV,,,,,,,U,,,
1342,A06223,1999-001,DS2 Scott Probe,1999 Jan  3,1999 Dec  3,1999 Dec  3,1999 Dec  3,,NewMil,,,,C,PLAN,[US],,,,,,F,,PL,Mars surface penetrator
1343,A06224,1999-001,DS2 Amundsen Probe,1999 Jan  3,1999 Dec  3,1999 Dec  3,1999 Dec  3,,NewMil,,,,C,PLAN,[US],,,,,,F,,PL,Mars surface penetrator
