,JCAT,Name
5500,S41625,翱翔之星
5501,S41629,遨龙一号
5502,S41634,实践十六号０２星
5503,S41636,天鸽飞行器
5504,S41637,天鸽飞行器
5505,S41639,Союз МС
5506,S41670,Прогресс МC-03
5507,S41725,天通一号01星
5508,S41727,高分三号 卫星
5509,S41731,墨子号
5510,S41733,力星一号
5511,S41759,אופק 11
5512,S41765,天宫二号
5513,S41770,PerúSat 1
5514,S41812,神舟十一号
5515,S41820,Союз МС-02
5516,S41834,伴星二号
5517,S41836,ひまわり9号
5518,S41838,实践十七号卫星
5519,S41841,脉冲星试验卫星
5520,S41842,潇湘一号
5521,S41843,丽水一号
5522,S41844,科创卫星
5523,S41857,云海一号01星
5524,S41864,Союз МС-03
5525,S41869,天链一号04星
5526,S41875,Göktürk-1
5527,S41881,「こうのとり」6号機
5528,S41882,風雲四號01星
5529,S41895,はごろも
5530,S41896,あらせ
5531,S41898,全球二氧化碳监测科学实验卫星
5532,S41899,超分辨率多光谱成像卫星
5533,S41900,星火-01
5534,S41901,星火-02
5535,S41907,高景一号01星
5536,S41908,高景一号02星
5537,S41909,八一科普卫星01星
5538,S41911,通信技术试验卫星二号
5539,S41913,凯盾一号
5540,S41914,吉林林业一号卫星
5541,S41915,行云试验一号
5542,S41928,結
5543,S41940,きらめき2号
5544,S42056,Прогресс МC-05
5545,S42061,天鲲一号
5546,S42072,情報収集衛星レーダ5号機
5547,S42662,实践十三号
5548,S42682,Союз МС-04
5549,S42684,天舟一号
5550,S42691,무궁화 위성 7호
5551,S42692,Satélite Geoestacionário de Defesa e Comunicações Estratégicas 1
5552,S42719,Космос-2518
5553,S42725,紫丁香一号
5554,S42735,翱翔一号
5555,S42738,みちびき2号機
5556,S42756,Прогресс МC-06
5557,S42758,慧眼
5558,S42759,珠海一号
5559,S42761,珠海一号
5560,S42798,Космос-2519
5561,S42898,Союз МC-05
5562,S42901,Venµs
5563,S42903,丝路一号
5564,S42907,Космос-2520
5565,S42910,Томск-ТПУ-120
5566,S42911,Танюша-ЮЗГУ-1
5567,S42912,Танюша-ЮЗГУ-2
5568,S42913,ТС530-Зеркало
5569,S42914,ТНС-0 №2
5570,S42917,みちびき3号機
5571,S42919,спутник-инспектор
5572,S42937,Союз МС-06
5573,S42939,Космос-2522
5574,S42945,遥感三十号01组01星
5575,S42946,遥感三十号01组02星
5576,S42947,遥感三十号01组03星
5577,S42954,Antonio José de Sucre
5578,S42971,Прогресс МC-07
5579,S42984,무궁화 5A 호
5580,S43001,第二十四颗北斗导航卫星
5581,S43002,第二十五颗北斗导航卫星
5582,S43005,محمد السادس-أ
5583,S43010,风云三号04星
5584,S43011,和德一号
5585,S43022,吉林一号视频04星
5586,S43023,吉林一号视频05星
5587,S43024,吉林一号视频06星
5588,S43028,遥感三十号02组01星
5589,S43029,遥感三十号02组02星
5590,S43030,遥感三十号02组03星
5591,S43032,Космос-2524
5592,S43034,陆地勘查卫星一号
5593,S43063,Союз МС-07
5594,S43065,しきさい
5595,S43066,つばめ
5596,S43080,陆地勘查卫星二号
5597,S43081,遥感三十号03组01星
5598,S43082,遥感三十号03组02星
5599,S43083,遥感三十号03组03星
5600,S43099,高景一号03星
5601,S43100,高景一号04星
5602,S43107,第二十六颗北斗卫星
5603,S43108,第二十七颗北斗卫星
5604,S43146,陆地勘查卫星三号
5605,S43155,将吉林一号视频07星
5606,S43156,将吉林一号视频08星
5607,S43157,湖南“湘江新区号”卫星
5608,S43158,全图通一号
5609,S43160,“淮安号”恩来星卫星
5610,S43169,创新六号06卫星
5611,S43170,遥感三十号04组01星
5612,S43171,遥感三十号04组02星
5613,S43172,遥感三十号04组03星
5614,S43180,Канопус-В № 3
5615,S43181,Канопус-В № 4
5616,S43192,风马牛一号
5617,S43194,张衡一号
5618,S43195,ÑuSat 4
5619,S43199,少年星
5620,S43201,たすき
5621,S43204,ÑuSat 5
5622,S43207,第28颗北斗导航卫星
5623,S43208,第29颗北斗导航卫星
5624,S43211,Прогресс МС-08
5625,S43223,情報収集衛星光学6号機
5626,S43236,陆地勘查卫星四号
5627,S43238,Союз МС-08
5628,S43243,Космос-2525
5629,S43245,三十颗北斗导航卫星
5630,S43246,三十一颗北斗导航卫星
5631,S43259,高分一号02星
5632,S43260,高分一号03星
5633,S43262,高分一号04星
5634,S43271,きらめき１号
5635,S43275,遥感卫星三十一号01组01星
5636,S43276,遥感卫星三十一号01组02星
5637,S43277,遥感卫星三十一号01组03星
5638,S43279,微纳技术试验卫星
5639,S43432,Космос-2526
5640,S43440,青科大一号
5641,S43442,贵阳一号
5642,S43450,亚太6C
5643,S43461,高分五号卫星
5644,S43463,বঙ্গবন্ধু
5645,S43468,Batsú-CS-1
5646,S43470,鹊桥
5647,S43471,龙江一号
5648,S43472,龙江二号
5649,S43484,高分六号卫星
5650,S43485,珞珈一号科学实验卫星01星
5651,S43491,风云二号09星
5652,S43493,Союз МС-09
5653,S43495,情報収集衛星レーダ６号
5654,S43508,Космос-2527
5655,S43518,新技术试验双星
5656,S43519,新技术试验双星
5657,S43537,Прогресс МС-09
5658,S43539,第三十二颗北斗导航卫星
5659,S43581,第三十三颗北斗导航卫星
5660,S43582,第三十四颗北斗导航卫星
5661,S43585,高分十一号卫星
5662,S43595,Танюша-ЮЗГУ-3
5663,S43596,Танюша-ЮЗГУ-4
5664,S43602,第三十五颗北斗导航卫星
5665,S43603,第三十六颗北斗导航卫星
5666,S43609,海洋一号03星
5667,S43622,三十七 颗北斗导航卫星
5668,S43623,三十八颗北斗导航卫星
5669,S43630,「こうのとり」7号機
5670,S43636,向日葵一号卫星
5671,S43640,てんりゅう
5672,S43642,遥感三十二号01组卫星
5673,S43643,遥感三十二号01组卫星
5674,S43647,三十九颗北斗导航卫星
5675,S43648,四十颗北斗导航卫星
5676,S43655,海洋二号02星
5677,S43656,糖果罐号
5678,S43657,Космос-2528
5679,S43662,中法海洋卫星
5680,S43663,星河号
5681,S43664,潇湘一号02星
5682,S43665,照金一号
5683,S43666,CubeBel-1
5684,S43668,天启一号
5685,S43669,长沙高新号
5686,S43671,てんこう
5687,S43672,いぶき2号
5688,S43681,あおい
5689,S43683,第四十一颗北斗导航卫星
5690,S43687,Космос-2529
5691,S43702,Прогресс МС-10
5692,S43706,四十二颗北斗导航卫星
5693,S43707,四十三颗北斗导航卫星
5694,S43710,试验六号卫星
5695,S43711,嘉定一号
5696,S43712,天智一号
5697,S43713,天平一号A星
5698,S43714,天平一号B星
5699,S43751,Космос-2530
5700,S43752,Космос-2531
5701,S43753,Космос-2532
5702,S43756,Союз МС-11
5703,S43835,新疆交通-01号
5704,S43836,瓢虫一号
5705,S43837,猫王收音机星
5706,S43838,华米星
5707,S43839,瓢虫一号
5708,S43840,立可达教育卫星
5709,S43841,天猫国际星
5710,S43842,RE:X星
5711,S43845,嫦娥四号
5712,S43867,Космос-2533
5713,S43871,虹云工程技术验证卫星
5714,S43874,通信技术试验卫星三号
5715,S43876,Канопус-В № 5
5716,S43877,Канопус-В № 6
5717,S43909,云海二号01星
5718,S43910,云海二号02星
5719,S43911,云海二号03星
5720,S43912,云海二号04星
5721,S43913,云海二号05星
5722,S43914,重庆号
5723,S43915,云海二号06星
5724,S43920,中星2D
5725,S43942,灵鹊一号A星
5726,S43943,吉林林草一号
5727,S43944,青腾之星
5728,S43946,文昌超算一号
5729,S44049,בְּרֵאשִׁית
5730,S44067,中星6C
5731,S44069,Союз МС-12
5732,S44076,天链二号01星
5733,S44110,Прогресс МС-11
5734,S44204,第四十四颗北斗导航卫星
5735,S44207,天绘二号01组卫星
5736,S44208,天绘二号01组卫星
5737,S44231,第四十五颗北斗导航卫星
5738,S44299,Космос-2534
5739,S44307,Ямал-601
5740,S44310,吉林一号高分03A卫星
5741,S44311,陶行知教育一号卫星
5742,S44312,捕风一号A星
5743,S44313,潇湘一号04星
5744,S44314,捕风一号B星
5745,S44315,中电网通一号A卫星
5746,S44316,中电网通一号B卫星
5747,S44337,第四十六颗北斗导航卫星
5748,S44387,«Метеор-М» № 2-2
5749,S44392,ВДНХ-80
5750,S44394,АмГУ-1
5751,S44413,Сократ
5752,S44421,Космос-2535
5753,S44422,Космос-2536
5754,S44423,Космос-2537
5755,S44424,Космос-2538
5756,S44426,Światowid
5757,S44432,Спектр-РГ
5758,S44437,Союз МС-13
5759,S44443,北理工1号
5760,S44449,遥感三十号05组卫星01星
5761,S44450,遥感三十号05组卫星02星
5762,S44451,遥感三十号05组卫星03星
5763,S44453,Меридиан № 18
5764,S44455,Прогресс МС-12
5765,S44457,Космос-2539
5766,S44486,千乘一号01星
5767,S44487,星时代-5
5768,S44488,天启二号
5769,S44493,中星18号
5770,S44504,Союз МС-14
5771,S44517,Космос-2540
5772,S44519,潇湘一号07星
5773,S44520,太极一号
5774,S44528,资源一号02D星
5775,S44529,京师一号卫星
5776,S44530,金牛座纳星
5777,S44534,春蕾计划之
5778,S44536,飞天茅台
5779,S44537,⾼密⼀号
5780,S44538,国缘V9号
5781,S44539,西海岸一号
5782,S44542,第47颗北斗导航卫星
5783,S44543,第48颗北斗导航卫星
5784,S44547,云海一号02星
5785,S44550,Союз МС-15
5786,S44552,Космос-2541
5787,S44622,高分十号
5788,S44637,通信技术试验卫星四号
5789,S44703,高分七号卫星
5790,S44704,苏丹科学实验卫星一号
5791,S44705,黄埔一号
5792,S44706,天仪十五号卫星
5793,S44709,第四十九颗北斗导航卫星
5794,S44777,“吉林 一号” 高分 02A
5795,S44779,宁夏一号卫星01星
5796,S44780,宁夏一号卫星02星
5797,S44781,宁夏一号卫星03星
5798,S44782,宁夏一号卫星04星
5799,S44783,宁夏一号卫星05星
5800,S44793,五十颗北斗导航卫星
5801,S44794,五十一颗北斗导航卫星
5802,S44797,Космос-2542
5803,S44800,طيبة 1
5804,S44819,高分十二号卫星
5805,S44833,Прогресс МС-13
5806,S44835,Космос-2543
5807,S44836,吉林一号高分02B卫星
5808,S44838,“和德二号”A卫星
5809,S44839,“和德二号”B卫星
5810,S44840,天启四号A卫星
5811,S44841,天启四号B卫星
5812,S44842,天仪16卫星
5813,S44843,天仪17卫星
5814,S44850,Космос-2544
5815,S44853,イザナギ
5816,S44864,五十二颗北斗导航卫星
5817,S44865,五十三颗北斗导航卫星
5818,S44879,中巴地球资源卫星04A星
5819,S44881,天琴一号技术试验卫星
5820,S44883,国智恒好年景中原金水一号
5821,S44884,玉衡号卫星
5822,S44885,顺天号卫星
5823,S44886,仪征一号
5824,S44887,星时代-8
5825,S44903,Электро-Л № 3
5826,S44905,Гонец-М №24
5827,S44906,Гонец-М №25
5828,S44907,Гонец-М №26
5829,S44910,实践二十号卫星
5830,S44978,通信技术试验卫星五号
5831,S45016,吉林一号宽幅01星
5832,S45019,天启星座05星
5833,S45024,银河一号
5834,S45165,情報収集衛星光学7号機
5835,S45249,新技术试验卫星C星
5836,S45250,新技术试验卫星D星
5837,S45251,新技术试验卫星E星
5838,S45252,新技术试验卫星F星
5839,S45254,Меридиан № 19
5840,S45344,五十四颗北斗导航卫星
5841,S45358,Космос-2545
5842,S45460,遥感三十号06组01星
5843,S45461,遥感三十号06组02星
5844,S45462,遥感三十号06组03星
5845,S45476,Союз МС-16
5846,S45529,نور ۱
5847,S45595,Прогресс МС-14
5848,S45599,新一代载人飞船试验船
5849,S45600,柔性充气式货物返回舱试验舱
5850,S45602,行云二号01星
5851,S45603,行云二号02星
5852,S45607,「こうのとり」9 号
5853,S45608,Космос-2546
5854,S45611,新技术试验卫星G星
5855,S45612,新技术试验卫星H星
5856,S45624,和德四号卫星
5857,S45625,高分九号02星
5858,S45721,海洋一号D卫星
5859,S45794,高分九号03星
5860,S45795,浙大皮星三号A星
5861,S45796,和德五号卫星
5862,S45807,北斗五十五颗导航卫星
5863,S45856,高分多模卫星
5864,S45857,西柏坡号
5865,S45859,试验六号02卫星
5866,S45860,אופק 16
5867,S45863,亚太6D卫星
5868,S45915,Космос-2547?
5869,S45918,مسبار الأمل
5870,S45935,天問一号
5871,S45937,Прогресс МС-15
5872,S45939,资源三号03星
5873,S45940,天启10号卫星
5874,S45941,龙虾眼X射线探测卫星
5875,S45985,Экспресс-80
5876,S45986,Экспресс-103
5877,S46025,高分九号04星
5878,S46026,清华重力与大气科学卫星
5879,S46232,高分九号05星
5880,S46233,天拓五号卫星
5881,S46234,多功能试验卫星
5882,S46389,重复使用试验航天器
5883,S46396,高分十一号02星
5884,S46454,“吉林一号”高分03B推扫01星
5885,S46455,“吉林一号”高分03B推扫02星
5886,S46456,“吉林一号”高分03B推扫03星
5887,S46457,“吉林一号”高分03B推扫04星
5888,S46458,“吉林一号”高分03B推扫05星
5889,S46459,“吉林一号”高分03B推扫06星
5890,S46460,“吉林一号”高分03C视频01星
5891,S46461,“吉林一号”高分03C视频02星
5892,S46462,“吉林一号”高分03C视频03星
5893,S46469,海洋二号03星
5894,S46478,环境减灾二号A星
5895,S46479,环境减灾二号B星
5896,S46486,Гонец-М №27
5897,S46487,Гонец-М №28
5898,S46488,Гонец-М №29
5899,S46489,مزن سات
5900,S46490,Ярило-1
5901,S46491,Ярило-2
5902,S46493,Декарт
5903,S46494,Норби
5904,S46610,高分十三号卫星
5905,S46613,Союз МС-17
5906,S46805,Глонасс-К
5907,S46807,遥感三十号07组01星
5908,S46808,遥感三十号07组02星
5909,S46809,遥感三十号07组03星
5910,S46810,天启星座06星
5911,S46837,北航空事卫星一号
5912,S46838,电子科技大学号卫星
5913,S46839,中国青少年科普卫星八一03星‘太原号'
5914,S46904,天启十一号卫星
5915,S46916,天通一号02星
5916,S47097,嫦娥五号轨道器
5917,S47202,データ中継衛星1号機・光データ中継衛星
5918,S47227,Гонец-М №30
5919,S47228,Гонец-М №31
5920,S47229,Гонец-М №32
5921,S47230,ЭРА-1
5922,S47231,高分十四号卫星
5923,S47234,小极
5924,S47235,小目
5925,S47252,ГВМ
5926,S47253,StriX-α
5927,S47296,新技术验证七号卫星
5928,S47297,智星一号A星
5929,S47298,天启星座零八星
5930,S47299,海丝一号
5931,S47300,元光号
5932,S47302,遥感三十三号卫星
5933,S47303,微纳技术试验卫星
5934,S47321,天通一号03星
5935,S47439,玉山衛星
5936,S47485,イザナミ
5937,S47532,遥感三十一号02组01星
5938,S47533,遥感三十一号02组02星
5939,S47534,遥感三十一号02组03星
5940,S47546,Космос-2549
5941,S47613,通信技术试验卫星六号
5942,S47618,Прогресс МС-16
5943,S47691,遥感三十一号03组01星
5944,S47693,遥感三十一号03组02星
5945,S47695,遥感三十一号03组03星
5946,S47719,Арктика-М № 1
5947,S47851,试验九号卫星
5948,S47854,遥感三十一号04组01星
5949,S47855,遥感三十一号04组02星
5950,S47856,遥感三十一号04组03星
5951,S47924,日輪
5952,S47927,鶴
5953,S47928,三光
5954,S47930,ひろがり
5955,S47947,نجم -1
5956,S47951,Сириус-ДЗЗ
5957,S47952,НИУ ВШЭ - ДЗЗ
5958,S47960,ОрбиКрафт - Зоркий
5959,S47976,လောကနတ်-၁
5960,S48079,高分十二号02星
5961,S48157,试验九号卫星
5962,S48159,Союз МС-18
5963,S48248,齐鲁一号01
5964,S48249,齐鲁一号04
5965,S48250,佛山一号卫星
5966,S48251,中安国通一号卫星
5967,S48252,天启星座零九星
5968,S48253,太空采矿试验星
5969,S48254,金紫荆一号卫星
